DATA_EXIBICAO;SESSAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;AUDIO;LEGENDADA;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_EXIBIDORA;CNPJ_EXIBIDORA
01/01/2017;01/01/2017 10:10:00;SING;SING - QUEM CANTA SEUS MALES ESPANTA;E1600360800000;DUBLADO;NÃO;ESTADOS UNIDOS;5001075;UCI ORIENT SHOPPING DA BAHIA - SALA 03;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 10:20:00;FANTASTIC BEASTS AND WHERE TO FIND THEM;ANIMAIS FANTÁSTICOS E ONDE HABITAM;E1600631400000;DUBLADO;NÃO;ESTADOS UNIDOS;5001074;UCI ORIENT SHOPPING DA BAHIA - SALA 02;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 10:30:00;MINHA MÃE É UMA PEÇA 2;;B1600716500000;ORIGINAL;NÃO;BRASIL;5001078;UCI ORIENT SHOPPING DA BAHIA - SALA 06;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 10:50:00;MASHA AND THE BEAR;MASHA E O URSO;E1600717600000;DUBLADO;NÃO;RÚSSIA;5001077;UCI ORIENT SHOPPING DA BAHIA - SALA 05;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 10:50:00;ROBINSON CRUSOE;AS AVENTURAS DE ROBINSON CRUSOÉ;E1600491200000;DUBLADO;NÃO;BÉLGICA;5001073;UCI ORIENT SHOPPING DA BAHIA - SALA 01;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 11:00:00;MINHA MÃE É UMA PEÇA 2;;B1600716500000;ORIGINAL;NÃO;BRASIL;5001082;UCI ORIENT SHOPPING DA BAHIA - SALA 10;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 11:00:00;TRAIN TO BUSAN;INVASÃO ZUMBI;E1600677200000;DUBLADO;NÃO;CORÉIA DO SUL;5001076;UCI ORIENT SHOPPING DA BAHIA - SALA 04;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 11:10:00;NOCTURNAL ANIMALS;ANIMAIS NOTURNOS;E1600499700000;ORIGINAL;SIM;ESTADOS UNIDOS;5001084;UCI ORIENT SHOPPING DA BAHIA - SALA 12;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 11:20:00;JACK REACHER: NEVER GO BACK;JACK RACHER: SEM RETORNO;E1600733400000;DUBLADO;NÃO;ESTADOS UNIDOS;5001083;UCI ORIENT SHOPPING DA BAHIA - SALA 11;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 11:30:00;MINHA MÃE É UMA PEÇA 2;;B1600716500000;ORIGINAL;NÃO;BRASIL;5001080;UCI ORIENT SHOPPING DA BAHIA - SALA 08;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 11:40:00;ROGUE ONE;ROGUE ONE: UMA HISTÓRIA STAR WARS;E1600663000000;DUBLADO;NÃO;ESTADOS UNIDOS;5001081;UCI ORIENT SHOPPING DA BAHIA - SALA 09;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 12:00:00;SOUTHSIDE WITH YOU;MICHELLE E OBAMA;E1600661500000;ORIGINAL;SIM;ESTADOS UNIDOS;5003171;SALADEARTE - CINE VIVO 02;7;6000052;5722;19661;SALVADOR;BA;CINEMA E ARTE PRODUÇÕES LTDA;03.719.055/0001-44
01/01/2017;01/01/2017 12:30:00;MINHA MÃE É UMA PEÇA 2;;B1600716500000;ORIGINAL;NÃO;BRASIL;5001078;UCI ORIENT SHOPPING DA BAHIA - SALA 06;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 12:30:00;SING;SING - QUEM CANTA SEUS MALES ESPANTA;E1600360800000;DUBLADO;NÃO;ESTADOS UNIDOS;5005085;CINÉPOLIS ITAQUERA SALA 02;0;6000024;17266;30012;SÃO PAULO;SP;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
01/01/2017;01/01/2017 12:30:00;SING;SING - QUEM CANTA SEUS MALES ESPANTA;E1600360800000;DUBLADO;NÃO;ESTADOS UNIDOS;5001075;UCI ORIENT SHOPPING DA BAHIA - SALA 03;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 12:40:00;MASHA AND THE BEAR;MASHA E O URSO;E1600717600000;DUBLADO;NÃO;RÚSSIA;5001077;UCI ORIENT SHOPPING DA BAHIA - SALA 05;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 12:40:00;THE LIGHT BETWEEN OCEANS;A LUZ ENTRE OCEANOS;E1600452500000;ORIGINAL;SIM;ESTADOS UNIDOS;5003170;SALADEARTE - CINE VIVO 01;5;6000052;5722;19661;SALVADOR;BA;CINEMA E ARTE PRODUÇÕES LTDA;03.719.055/0001-44
01/01/2017;01/01/2017 12:50:00;MASHA AND THE BEAR;MASHA E O URSO;E1600717600000;DUBLADO;NÃO;RÚSSIA;5001662;ORIENT CINEPLACE BOULEVARD SHOPPING - SALA 3;0;6000046;2869;6630;FEIRA DE SANTANA;BA;FEIRA PLEXCINE LTDA.;04.547.950/0001-91
01/01/2017;01/01/2017 12:50:00;ROBINSON CRUSOE;AS AVENTURAS DE ROBINSON CRUSOÉ;E1600491200000;DUBLADO;NÃO;BÉLGICA;5001073;UCI ORIENT SHOPPING DA BAHIA - SALA 01;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 12:55:00;SING;SING - QUEM CANTA SEUS MALES ESPANTA;E1600360800000;DUBLADO;NÃO;ESTADOS UNIDOS;5004104;CINEMAGIC VITORIA SALA 01;0;6000016;24231;24232;VITÓRIA;ES;CINEMAGIC VITORIA CINEMAS LTDA - ME;18.012.019/0001-13
01/01/2017;01/01/2017 13:00:00;MASHA AND THE BEAR;MASHA E O URSO;E1600717600000;DUBLADO;NÃO;RÚSSIA;5005327;UCI BRASIL - SUMAÚMA PARK SHOPPING MANAUS SALA 04;0;6000058;749;31265;MANAUS;AM;UNITED CINEMAS INTERNATIONAL BRASIL LTDA.;01.289.530/0001-64
01/01/2017;01/01/2017 13:00:00;MASHA AND THE BEAR;MASHA E O URSO;E1600717600000;DUBLADO;NÃO;RÚSSIA;5004521;UCI RIBEIRO ILHA - SALA 08;0;6000059;2612;26215;SÃO LUÍS;MA;UCI RIBEIRO LTDA;02.117.937/0001-77
01/01/2017;01/01/2017 13:00:00;MINHA MÃE É UMA PEÇA 2;;B1600716500000;ORIGINAL;NÃO;BRASIL;5005611;CINE ITAIM PAULISTA SALA 2;0;;33274;33275;SÃO PAULO;SP;COMPLEXO ITAIM PAULISTA DE CINEMAS EIRELI-ME;24.189.686/0001-79
01/01/2017;01/01/2017 13:00:00;MINHA MÃE É UMA PEÇA 2;;B1600716500000;DUBLADO;NÃO;BRASIL;5004907;ORIENT CINEPLACE CARIRI GARDEN SHOPPING SALA 02;8;6000046;27979;27981;JUAZEIRO DO NORTE;CE;CARIRI PLEXCINE LTDA;19.805.153/0001-34
01/01/2017;01/01/2017 13:00:00;MINHA MÃE É UMA PEÇA 2;;B1600716500000;ORIGINAL;NÃO;BRASIL;5002371;UCI - SHOPPING CASA FORTE - SALA 04;0;6000059;2612;14658;RECIFE;PE;UCI RIBEIRO LTDA;02.117.937/0001-77
01/01/2017;01/01/2017 13:00:00;MINHA MÃE É UMA PEÇA 2;;B1600716500000;ORIGINAL;NÃO;BRASIL;5001082;UCI ORIENT SHOPPING DA BAHIA - SALA 10;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
01/01/2017;01/01/2017 13:00:00;ROGUE ONE;ROGUE ONE: UMA HISTÓRIA STAR WARS;E1600663000000;DUBLADO;NÃO;ESTADOS UNIDOS;5005328;UCI BRASIL - SUMAÚMA PARK SHOPPING MANAUS SALA 05;0;6000058;749;31265;MANAUS;AM;UNITED CINEMAS INTERNATIONAL BRASIL LTDA.;01.289.530/0001-64
01/01/2017;01/01/2017 13:00:00;ROGUE ONE;ROGUE ONE: UMA HISTÓRIA STAR WARS;E1600663000000;DUBLADO;NÃO;ESTADOS UNIDOS;5004520;UCI ILHA - SALA 02;0;6000059;2612;26215;SÃO LUÍS;MA;UCI RIBEIRO LTDA;02.117.937/0001-77
01/01/2017;01/01/2017 13:00:00;SING;SING - QUEM CANTA SEUS MALES ESPANTA;E1600360800000;DUBLADO;NÃO;ESTADOS UNIDOS;5005610;CINE ITAIM PAULISTA SALA 1;0;;33274;33275;SÃO PAULO;SP;COMPLEXO ITAIM PAULISTA DE CINEMAS EIRELI-ME;24.189.686/0001-79
01/01/2017;01/01/2017 13:00:00;SING;SING - QUEM CANTA SEUS MALES ESPANTA;E1600360800000;DUBLADO;NÃO;ESTADOS UNIDOS;5002601;CINEMAS BENFICA - SALA 3;0;;15690;15691;FORTALEZA;CE;CINEMAS BENFICA LTDA;07.509.597/0001-43
01/01/2017;01/01/2017 13:00:00;SING;SING - QUEM CANTA SEUS MALES ESPANTA;E1600360800000;DUBLADO;NÃO;ESTADOS UNIDOS;5005252;ORIENT CINEMAS SHOPPING SERRINHA - SALA 2;2;6000046;2869;30607;SERRINHA;BA;FEIRA PLEXCINE LTDA.;04.547.950/0001-91
01/01/2017;01/01/2017 13:00:00;SING;SING - QUEM CANTA SEUS MALES ESPANTA;E1600360800000;DUBLADO;NÃO;ESTADOS UNIDOS;5005426;UCI BRASIL - SHOPPING BOSQUE GRÃO PARÁ SALA 01;0;6000058;749;32026;BELÉM;PA;UNITED CINEMAS INTERNATIONAL BRASIL LTDA.;01.289.530/0001-64
01/01/2017;01/01/2017 13:00:00;SING;SING - QUEM CANTA SEUS MALES ESPANTA;E1600360800000;DUBLADO;NÃO;ESTADOS UNIDOS;5005326;UCI BRASIL - SUMAÚMA PARK SHOPPING MANAUS SALA 03;0;6000058;749;31265;MANAUS;AM;UNITED CINEMAS INTERNATIONAL BRASIL LTDA.;01.289.530/0001-64
01/01/2017;01/01/2017 13:00:00;TRAIN TO BUSAN;INVASÃO ZUMBI;E1600677200000;DUBLADO;NÃO;CORÉIA DO SUL;5005338;CINEMAS BENFICA - SALA 4;0;;15690;15691;FORTALEZA;CE;CINEMAS BENFICA LTDA;07.509.597/0001-43
01/01/2017;01/01/2017 13:00:00;UNDERWORLD: BLOOD WARS;ANJOS DA NOITE - GUERRAS DE SANGUE;E1600733000000;DUBLADO;NÃO;ESTADOS UNIDOS;5001079;UCI ORIENT SHOPPING DA BAHIA - SALA 07;0;6000060;2606;6586;SALVADOR;BA;UCI-ORIENT LTDA;01.562.356/0001-81
