DATA_EXIBICAO;SESSAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;AUDIO;LEGENDADA;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_EXIBIDORA;CNPJ_EXIBIDORA
29/12/2021;29/12/2021 02:00:00;SPIDER-MAN: NO WAY HOME;HOMEM-ARANHA: SEM VOLTA PARA CASA;E2100453300000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;120;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
29/12/2021;29/12/2021 05:10:00;SPIDER-MAN: NO WAY HOME;HOMEM-ARANHA: SEM VOLTA PARA CASA;E2100453300000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;120;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
29/12/2021;29/12/2021 08:15:00;SPIDER-MAN: NO WAY HOME;HOMEM-ARANHA: SEM VOLTA PARA CASA;E2100453300000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;120;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
29/12/2021;29/12/2021 09:50:00;SPIDER-MAN: NO WAY HOME;HOMEM-ARANHA: SEM VOLTA PARA CASA;E2100453300000;DUBLADO;NÃO;ESTADOS UNIDOS;5006345;CINE SÃO JOSÉ 01;0;;35523;43768;JEQUIÉ;BA;CINE SÃO JOSÉ ENTRETENIMENTO LTDA - ME;26.915.517/0001-02
29/12/2021;29/12/2021 10:00:00;SPIDER-MAN: NO WAY HOME;HOMEM-ARANHA: SEM VOLTA PARA CASA;E2100453300000;DUBLADO;NÃO;ESTADOS UNIDOS;5006669;CINE ITAGUARI - SALA 1;23;6000141;45886;48010;SANTO ANTÔNIO DE JESUS;BA;GF ANDRADE ENTRETENIMENTO E COMÉRCIO LTDA;23.200.362/0001-21
29/12/2021;29/12/2021 10:00:00;THE CROODS: A NEW AGE;OS CROODS 2: UMA NOVA ERA;E2000334800000;DUBLADO;NÃO;ESTADOS UNIDOS;5004487;ARAPIRACA BRA 05;115;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
29/12/2021;29/12/2021 10:20:00;SPIDER-MAN: NO WAY HOME;HOMEM-ARANHA: SEM VOLTA PARA CASA;E2100453300000;DUBLADO;NÃO;ESTADOS UNIDOS;5002567;CINE CATARATAS 4;5;;15565;15566;FOZ DO IGUAÇU;PR;CINE CATARATAS LTDA;09.010.219/0001-46
29/12/2021;29/12/2021 10:55:00;SPIDER-MAN: NO WAY HOME;HOMEM-ARANHA: SEM VOLTA PARA CASA;E2100453300000;DUBLADO;NÃO;ESTADOS UNIDOS;5001273;AVENIDA CENTER II;0;6000002;3136;4379;MARINGÁ;PR;MSA EMPRESA CINEMATOGRÁFICA LTDA;03.608.600/0001-25
29/12/2021;29/12/2021 10:55:00;SPIDER-MAN: NO WAY HOME;HOMEM-ARANHA: SEM VOLTA PARA CASA;E2100453300000;DUBLADO;NÃO;ESTADOS UNIDOS;5006122;MULTIPLEX VOLTA REDONDA I;0;6000002;3136;41384;VOLTA REDONDA;RJ;MSA EMPRESA CINEMATOGRÁFICA LTDA;03.608.600/0001-25
29/12/2021;29/12/2021 11:00:00;ENCANTO;ENCANTO;E2100480200000;DUBLADO;NÃO;ESTADOS UNIDOS;5000277;INTERLAGOS 10;9;6000018;1843;2533;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
