DATA_EXIBICAO;SESSAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;AUDIO;LEGENDADA;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_EXIBIDORA;CNPJ_EXIBIDORA
22/06/2016;22/06/2016 12:50:00;NOW YOU SEE ME: THE SECOND ACT;TRUQUE DE MESTRE 2;E1500269900000;DUBLADO;NÃO;ESTADOS UNIDOS;5003419;CINEMARK SHOPPING RAPOSO TAVARES 01;3;6000018;1843;20591;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
22/06/2016;22/06/2016 13:00:00;ME BEFORE YOU;COMO EU ERA ANTES DE VOCÊ;E1500875700000;DUBLADO;NÃO;ESTADOS UNIDOS;5003425;CINEMARK SHOPPING RAPOSO TAVARES 07;11;6000018;1843;20591;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
22/06/2016;22/06/2016 13:10:00;TEENAGE MUTANT NINJA TURTLES: OUT OF THE SHADOWS;AS TARTARUGAS NINJA: FORA DAS SOMBRAS;E1600265600000;DUBLADO;NÃO;ESTADOS UNIDOS;5002603;CINEMAS BENFICA - SALA 1;40;;15690;15691;FORTALEZA;CE;CINEMAS BENFICA LTDA;07.509.597/0001-43
22/06/2016;22/06/2016 13:15:00;TEENAGE MUTANT NINJA TURTLES: OUT OF THE SHADOWS;AS TARTARUGAS NINJA: FORA DAS SOMBRAS;E1600265600000;DUBLADO;NÃO;ESTADOS UNIDOS;5005575;CINESYSTEM PAULISTA SALA 05;7;6000027;22546;33152;PAULISTA;PE;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
22/06/2016;22/06/2016 13:20:00;NOW YOU SEE ME: THE SECOND ACT;TRUQUE DE MESTRE 2;E1500269900000;DUBLADO;NÃO;ESTADOS UNIDOS;5004488;ARAPIRACA BRA 06;2;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
22/06/2016;22/06/2016 13:20:00;NOW YOU SEE ME: THE SECOND ACT;TRUQUE DE MESTRE 2;E1500269900000;ORIGINAL;SIM;ESTADOS UNIDOS;5002782;ILHA PLAZA 02;12;6000027;5348;16645;RIO DE JANEIRO;RJ;REDECINE - RIO CINEMATOGRAFICA S.A.;07.524.011/0001-10
22/06/2016;22/06/2016 13:20:00;TEENAGE MUTANT NINJA TURTLES: OUT OF THE SHADOWS;AS TARTARUGAS NINJA: FORA DAS SOMBRAS;E1600265600000;DUBLADO;NÃO;ESTADOS UNIDOS;5003423;CINEMARK SHOPPING RAPOSO TAVARES 05;10;6000018;1843;20591;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
22/06/2016;22/06/2016 13:20:00;TINI - EL GRAN CAMBIO DE VIOLETTA;TINI - DEPOIS DE VIOLETTA;E1600323700000;DUBLADO;NÃO;ARGENTINA;5004997;CINESYSTEM AMERICAS 01;0;6000027;5348;28834;RIO DE JANEIRO;RJ;REDECINE - RIO CINEMATOGRAFICA S.A.;07.524.011/0001-10
22/06/2016;22/06/2016 13:25:00;ALICE THROUGH THE LOOKING GLASS;ALICE ATRAVÉS DO ESPELHO;E1600259100000;DUBLADO;NÃO;ESTADOS UNIDOS;5004484;ARAPIRACA BRA 02;9;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
22/06/2016;22/06/2016 13:25:00;ALICE THROUGH THE LOOKING GLASS;ALICE ATRAVÉS DO ESPELHO;E1600259100000;DUBLADO;NÃO;ESTADOS UNIDOS;5005001;CINESYSTEM AMERICAS 05;2;6000027;5348;28834;RIO DE JANEIRO;RJ;REDECINE - RIO CINEMATOGRAFICA S.A.;07.524.011/0001-10
