DATA_EXIBICAO;SESSAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;AUDIO;LEGENDADA;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_EXIBIDORA;CNPJ_EXIBIDORA
22/03/2023;22/03/2023 04:10:00;SHAZAM! FURY OF THE GODS;SHAZAM! FÚRIA DOS DEUSES;E2200308700000;DUBLADO;NÃO;ESTADOS UNIDOS;5005785;MOVIEPLEX - SALA 02;6;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
22/03/2023;22/03/2023 04:15:00;SCREAM VI;PÂNICO VI;E2300042800000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;8;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
22/03/2023;22/03/2023 06:40:00;SHAZAM! FURY OF THE GODS;SHAZAM! FÚRIA DOS DEUSES;E2200308700000;DUBLADO;NÃO;ESTADOS UNIDOS;5005785;MOVIEPLEX - SALA 02;6;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
22/03/2023;22/03/2023 06:45:00;SCREAM VI;PÂNICO VI;E2300042800000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;7;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
22/03/2023;22/03/2023 09:00:00;SHAZAM! FURY OF THE GODS;SHAZAM! FÚRIA DOS DEUSES;E2200308700000;DUBLADO;NÃO;ESTADOS UNIDOS;5004185;CINEFLIX JK SHOPPING - SALA 2;41;6000014;24534;24535;BRASÍLIA;DF;REDECINE BSB CINEMATOGRÁFICA LTDA;18.087.870/0001-05
22/03/2023;22/03/2023 09:10:00;SHAZAM! FURY OF THE GODS;SHAZAM! FÚRIA DOS DEUSES;E2200308700000;DUBLADO;NÃO;ESTADOS UNIDOS;5005785;MOVIEPLEX - SALA 02;12;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
22/03/2023;22/03/2023 09:15:00;SCREAM VI;PÂNICO VI;E2300042800000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;13;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
22/03/2023;22/03/2023 10:00:00;CREED III;CREED III;E2200464000000;DUBLADO;NÃO;ESTADOS UNIDOS;5006401;GRUPOCINE VIDEIRA 01;0;6000034;44276;44284;VIDEIRA;SC;EMPRESA CINEMATOGRAFICA BOMBOCINE LTDA;21.298.337/0001-05
22/03/2023;22/03/2023 10:00:00;THE AMAZING MAURICE;O GRANDE MAURICINHO;E2200418300000;DUBLADO;NÃO;ALEMANHA;5005797;CINE BRASÍLIA;0;;36650;36651;BRASÍLIA;DF;SECRETARIA DE ESTADO DE CULTURA DO DISTRITO FEDERAL;03.658.028/0001-09
22/03/2023;22/03/2023 12:00:00;SHAZAM! FURY OF THE GODS;SHAZAM! FÚRIA DOS DEUSES;E2200308700000;DUBLADO;NÃO;ESTADOS UNIDOS;5005863;SALA CINEMA.COM 1;5;;37228;37229;IRATI;PR;CINECOM ENTRETENIMENTO LTDA;28.153.563/0001-39
22/03/2023;22/03/2023 12:15:00;SHAZAM! FURY OF THE GODS;SHAZAM! FÚRIA DOS DEUSES;E2200308700000;DUBLADO;NÃO;ESTADOS UNIDOS;5002972;SALA 07;6;6000024;17266;17949;SÃO PAULO;SP;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
