DATA_EXIBICAO;SESSAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;AUDIO;LEGENDADA;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_EXIBIDORA;CNPJ_EXIBIDORA
22/08/2020;22/08/2020 13:00:00;ONWARD;DOIS IRMÃOS: UMA JORNADA FANTÁSTICA;E1900366400000;DUBLADO;NÃO;ESTADOS UNIDOS;5004879;CIRCUITO CINEMAS PBAS- SALA 01;0;6000028;15568;27873;PARAUAPEBAS;PA;CIRCUITO ENTRETENIMENTO E CINEMAS LTDA;08.068.712/0001-54
22/08/2020;22/08/2020 13:00:01;THE LEGO NINJAGO MOVIE;LEGO NINJAGO - O FILME;E1700366200000;DUBLADO;NÃO;ESTADOS UNIDOS;5006591;DRIVE IN SHOPPING VILLA LOBOS;5;6000006;2872;46069;SÃO PAULO;SP;EMPRESA CENTERPLEX DE CINEMAS LTDA;00.812.310/0001-00
22/08/2020;22/08/2020 13:40:00;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;DUBLADO;NÃO;CANADÁ;5004881;CIRCUITO CINEMAS PBAS- SALA 03;1;6000028;15568;27873;PARAUAPEBAS;PA;CIRCUITO ENTRETENIMENTO E CINEMAS LTDA;08.068.712/0001-54
22/08/2020;22/08/2020 13:45:00;MINHA MÃE É UMA PEÇA 3;;B1900576900000;ORIGINAL;NÃO;BRASIL;5004882;CIRCUITO CINEMAS PBAS- SALA 04;2;6000028;15568;27873;PARAUAPEBAS;PA;CIRCUITO ENTRETENIMENTO E CINEMAS LTDA;08.068.712/0001-54
22/08/2020;22/08/2020 14:00:00;BLOODSHOT;BLOODSHOT;E1900579400000;DUBLADO;NÃO;ESTADOS UNIDOS;5004880;CIRCUITO CINEMAS PBAS- SALA 02;0;6000028;15568;27873;PARAUAPEBAS;PA;CIRCUITO ENTRETENIMENTO E CINEMAS LTDA;08.068.712/0001-54
22/08/2020;22/08/2020 14:10:00;SHAZAM!;SHAZAM!;E1900060900000;DUBLADO;NÃO;ESTADOS UNIDOS;5002727;SALA CINE PLAYARTE MANAUARA 04;10;6000049;260;16356;MANAUS;AM;PLAYARTE CINEMAS LTDA.;60.434.149/0001-00
22/08/2020;22/08/2020 14:30:00;BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN);AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA);E1900628800000;DUBLADO;NÃO;ESTADOS UNIDOS;5002722;SALA CINE PLAYARTE MANAUARA 07;12;6000049;260;16356;MANAUS;AM;PLAYARTE CINEMAS LTDA.;60.434.149/0001-00
22/08/2020;22/08/2020 15:00:00;DE PERNAS PRO AR 3;;B1900104200000;ORIGINAL;NÃO;BRASIL;5006493;CINE INTER SANTA INES 01;1;6000140;44834;44835;SANTA INÊS;MA;CINEINTER EXIBICOES CINEMATOGRAFICAS LTDA;35.477.354/0001-06
22/08/2020;22/08/2020 15:10:00;GRETEL & HANSEL (2020);MARIA E JOÃO - O CONTO DAS BRUXAS;E1900467000000;DUBLADO;NÃO;ESTADOS UNIDOS;5002723;SALA CINE PLAYARTE MANAUARA 03;21;6000049;260;16356;MANAUS;AM;PLAYARTE CINEMAS LTDA.;60.434.149/0001-00
22/08/2020;22/08/2020 15:30:00;BLOODSHOT;BLOODSHOT;E1900579400000;DUBLADO;NÃO;ESTADOS UNIDOS;5002721;SALA CINE PLAYARTE MANAUARA 01;13;6000049;260;16356;MANAUS;AM;PLAYARTE CINEMAS LTDA.;60.434.149/0001-00
22/08/2020;22/08/2020 15:30:00;ONWARD;DOIS IRMÃOS: UMA JORNADA FANTÁSTICA;E1900366400000;DUBLADO;NÃO;ESTADOS UNIDOS;5004879;CIRCUITO CINEMAS PBAS- SALA 01;2;6000028;15568;27873;PARAUAPEBAS;PA;CIRCUITO ENTRETENIMENTO E CINEMAS LTDA;08.068.712/0001-54
22/08/2020;22/08/2020 15:50:00;JUMANJI: NEXT LEVEL;JUMANJI: PROXIMA FASE;E1900458100000;DUBLADO;NÃO;ESTADOS UNIDOS;5002726;SALA CINE PLAYARTE MANAUARA 06;30;6000049;260;16356;MANAUS;AM;PLAYARTE CINEMAS LTDA.;60.434.149/0001-00
22/08/2020;22/08/2020 16:00:00;JUMANJI: NEXT LEVEL;JUMANJI: PROXIMA FASE;E1900458100000;DUBLADO;NÃO;ESTADOS UNIDOS;5000080;KINOPLEX AMAZONAS SALA 02;7;6000037;1991;2393;MANAUS;AM;EMPRESA CINEMAS SÃO LUIZ S/A;33.497.660/0001-89
22/08/2020;22/08/2020 16:00:00;JUMANJI: NEXT LEVEL;JUMANJI: PROXIMA FASE;E1900458100000;DUBLADO;NÃO;ESTADOS UNIDOS;5005930;MOBI CINE AÇAILÂNDIA SALA 02;12;6000040;38236;38237;AÇAILÂNDIA;MA;C A V LEMOS E CIA LTDA - ME;14.717.191/0001-11
22/08/2020;22/08/2020 16:00:00;ONWARD;DOIS IRMÃOS: UMA JORNADA FANTÁSTICA;E1900366400000;DUBLADO;NÃO;ESTADOS UNIDOS;5001149;CINE PORTO;0;;2351;2352;UBATUBA;SP;CINEMATOGRÁFICA LITORAL NORTE LTDA-EPP;04.165.613/0001-30
22/08/2020;22/08/2020 16:00:00;OS PARÇAS 2;;B1900487100000;ORIGINAL;NÃO;BRASIL;5006494;CINE INTER SANTA INES 02;1;6000140;44834;44835;SANTA INÊS;MA;CINEINTER EXIBICOES CINEMATOGRAFICAS LTDA;35.477.354/0001-06
