DATA_EXIBICAO;SESSAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;AUDIO;LEGENDADA;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_EXIBIDORA;CNPJ_EXIBIDORA
15/01/2018;15/01/2018 02:40:00;FERDINAND;O TOURO FERDINANDO;E1700322100000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;12;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
15/01/2018;15/01/2018 03:30:00;FERDINAND;O TOURO FERDINANDO;E1700322100000;ORIGINAL;SIM;ESTADOS UNIDOS;5005785;MOVIEPLEX - SALA 02;3;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
15/01/2018;15/01/2018 04:40:00;JUMANJI: WELCOME TO THE JUNGLE;JUMANJI: BEM-VINDO À SELVA;E1500756400000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;5;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
15/01/2018;15/01/2018 06:00:00;FALA SÉRIO, MÃE!;;B1700552000000;ORIGINAL;NÃO;BRASIL;5004199;ARARAS SALA 1;4;6000008;15833;24551;ARARAS;SP;CINE A LTDA;10.894.937/0001-01
15/01/2018;15/01/2018 06:00:00;FALA SÉRIO, MÃE!;;B1700552000000;ORIGINAL;NÃO;BRASIL;5005506;CINE A BRAGANÇA PAULISTA SALA 3;2;6000008;3227;32481;BRAGANÇA PAULISTA;SP;CINE A BRAGANCA PAULISTA LTDA;41.861.923/0001-15
15/01/2018;15/01/2018 06:00:00;FALA SÉRIO, MÃE!;;B1700552000000;ORIGINAL;NÃO;BRASIL;5003649;CINE ART CAFÉ SALA 1;4;6000008;23194;23195;LAVRAS;MG;CINE A LAVRAS LTDA - ME;17.402.303/0001-33
15/01/2018;15/01/2018 06:00:00;FALA SÉRIO, MÃE!;;B1700552000000;ORIGINAL;NÃO;BRASIL;5001770;SALA CINE ART CAFÉ 2;2;6000008;5639;6646;TRÊS CORAÇÕES;MG;CINE A TRÊS CORAÇÕES LTDA ME;05.347.651/0001-76
15/01/2018;15/01/2018 06:00:00;FALA SÉRIO, MÃE!;;B1700552000000;ORIGINAL;NÃO;BRASIL;5002289;SALA CINE ART CAFÉ ALFENAS 01;3;6000008;14008;14009;ALFENAS;MG;CINE ART CAFÉ LTDA;09.560.462/0001-38
15/01/2018;15/01/2018 06:00:00;FALA SÉRIO, MÃE!;;B1700552000000;ORIGINAL;NÃO;BRASIL;5005072;SAO JOAO SALA 2;3;6000008;15123;15124;SÃO JOÃO DA BOA VISTA;SP;CINE A SÃO JOÃO-EXIBIÇÕES CINEMATOGRÁFICAS LTDA-ME;08.140.232/0001-57
15/01/2018;15/01/2018 07:00:00;JUMANJI: WELCOME TO THE JUNGLE;JUMANJI: BEM-VINDO À SELVA;E1500756400000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;18;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
